TransactionID,ItemID,TransactionDate,TransactionType,Quantity,UnitCost,Location,Department,Notes
TXN6126,ITEM1505,2024-06-20,Disposal,8,1988,Branch-Seattle,Operations,End of life
TXN6158,ITEM1508,2024-06-20,Return,2,596,HQ-Warehouse,IT,Defective
TXN6386,ITEM1527,2024-06-20,Disposal,8,803,Branch-Seattle,Finance,End of life
TXN7020,ITEM1581,2024-06-20,Return,5,102,Branch-Chicago,Engineering,Defective
TXN7889,ITEM1654,2024-06-20,Disposal,8,154,Branch-NY,Finance,End of life
TXN8056,ITEM1667,2024-06-20,Allocation,10,880,Branch-LA,HR,
TXN8116,ITEM1672,2024-06-20,Disposal,2,1146,Remote-Stock,Engineering,End of life
TXN86,ITEM1008,2024-06-21,Allocation,10,1985,Branch-Chicago,Marketing,
TXN396,ITEM1032,2024-06-21,Purchase,3,176,Branch-NY,Operations,
TXN544,ITEM1045,2024-06-21,Allocation,1,1004,Branch-Seattle,HR,
TXN552,ITEM1046,2024-06-21,Return,5,1958,Remote-Stock,Engineering,Defective
TXN602,ITEM1051,2024-06-21,Transfer,4,1250,Branch-Chicago,Operations,
TXN625,ITEM1052,2024-06-21,Purchase,9,2107,Branch-Chicago,Operations,
TXN936,ITEM1077,2024-06-21,Transfer,3,1485,Remote-Stock,Sales,
TXN999,ITEM1082,2024-06-21,Allocation,9,1418,Branch-LA,IT,
TXN1966,ITEM1163,2024-06-21,Allocation,1,869,Branch-Seattle,Finance,
TXN2242,ITEM1188,2024-06-21,Disposal,7,857,HQ-Warehouse,Engineering,End of life
TXN2384,ITEM1199,2024-06-21,Disposal,3,1179,Branch-Chicago,Finance,End of life
TXN2903,ITEM1240,2024-06-21,Allocation,4,1102,Branch-Chicago,Engineering,
TXN3003,ITEM1246,2024-06-21,Transfer,9,1044,Branch-LA,HR,
TXN4456,ITEM1368,2024-06-21,Transfer,6,1473,Branch-Seattle,Sales,
TXN5195,ITEM1427,2024-06-21,Purchase,4,1008,Branch-NY,IT,
TXN5228,ITEM1431,2024-06-21,Transfer,1,1702,Branch-LA,Sales,
TXN6762,ITEM1560,2024-06-21,Return,5,312,HQ-Warehouse,HR,Defective
TXN7113,ITEM1589,2024-06-21,Return,8,643,Branch-Seattle,Engineering,Defective
TXN383,ITEM1031,2024-06-22,Transfer,3,550,Branch-NY,Sales,
TXN515,ITEM1042,2024-06-22,Purchase,4,978,Remote-Stock,Engineering,
TXN951,ITEM1079,2024-06-22,Purchase,10,1781,Branch-LA,Sales,
TXN1326,ITEM1108,2024-06-22,Disposal,2,789,Branch-Seattle,Engineering,End of life
TXN1705,ITEM1141,2024-06-22,Disposal,9,713,Remote-Stock,Engineering,End of life
TXN1760,ITEM1145,2024-06-22,Purchase,6,795,Remote-Stock,Engineering,
TXN1995,ITEM1165,2024-06-22,Return,5,1657,Branch-LA,Sales,Defective
TXN2222,ITEM1186,2024-06-22,Disposal,10,1581,Branch-Seattle,IT,End of life
TXN2386,ITEM1199,2024-06-22,Allocation,5,1192,Branch-Chicago,Finance,
TXN2387,ITEM1199,2024-06-22,Purchase,9,1218,Branch-Chicago,Finance,
TXN2572,ITEM1213,2024-06-22,Disposal,1,897,Branch-Seattle,HR,End of life
TXN3058,ITEM1251,2024-06-22,Disposal,10,1744,Branch-LA,Sales,End of life
TXN3613,ITEM1296,2024-06-22,Purchase,7,809,Branch-NY,Marketing,
TXN4304,ITEM1355,2024-06-22,Purchase,5,1031,HQ-Warehouse,Operations,
TXN5094,ITEM1419,2024-06-22,Disposal,7,214,Branch-Seattle,Engineering,End of life
TXN5125,ITEM1422,2024-06-22,Return,7,1371,Remote-Stock,Engineering,Defective
TXN5614,ITEM1462,2024-06-22,Transfer,5,246,Branch-NY,Marketing,
TXN6219,ITEM1513,2024-06-22,Transfer,2,1891,Branch-NY,Operations,
TXN6389,ITEM1527,2024-06-22,Transfer,3,777,Branch-Seattle,Finance,
TXN6418,ITEM1530,2024-06-22,Allocation,4,675,Branch-Chicago,Operations,
TXN6764,ITEM1560,2024-06-22,Purchase,1,298,HQ-Warehouse,HR,
TXN6810,ITEM1563,2024-06-22,Disposal,1,1996,Branch-LA,Sales,End of life
TXN7069,ITEM1585,2024-06-22,Allocation,4,1385,Remote-Stock,Engineering,
TXN7747,ITEM1643,2024-06-22,Allocation,7,518,Branch-Chicago,HR,
TXN7767,ITEM1645,2024-06-22,Purchase,4,1498,HQ-Warehouse,Marketing,
TXN8144,ITEM1674,2024-06-22,Transfer,4,557,Branch-LA,Sales,
TXN428,ITEM1036,2024-06-23,Allocation,9,1624,Branch-Seattle,Marketing,
TXN495,ITEM1041,2024-06-23,Disposal,6,298,Branch-Seattle,Operations,End of life
TXN1050,ITEM1088,2024-06-23,Disposal,6,1347,Remote-Stock,Operations,End of life
TXN1349,ITEM1110,2024-06-23,Disposal,1,657,HQ-Warehouse,IT,End of life
TXN1477,ITEM1120,2024-06-23,Purchase,8,296,HQ-Warehouse,Marketing,
TXN1496,ITEM1122,2024-06-23,Disposal,6,1427,Branch-Seattle,Sales,End of life
TXN1840,ITEM1152,2024-06-23,Transfer,8,1751,Remote-Stock,Sales,
TXN2115,ITEM1177,2024-06-23,Disposal,8,1082,Remote-Stock,Sales,End of life
TXN2131,ITEM1178,2024-06-23,Disposal,5,1919,Remote-Stock,Engineering,End of life
TXN2327,ITEM1195,2024-06-23,Purchase,2,715,HQ-Warehouse,Engineering,
TXN3208,ITEM1263,2024-06-23,Transfer,10,1492,HQ-Warehouse,Engineering,
TXN3432,ITEM1281,2024-06-23,Disposal,10,794,HQ-Warehouse,Finance,End of life
TXN3739,ITEM1308,2024-06-23,Return,4,774,Branch-LA,Operations,Defective
TXN3818,ITEM1316,2024-06-23,Transfer,7,1762,Branch-Chicago,Marketing,
TXN4079,ITEM1337,2024-06-23,Return,6,1138,Branch-LA,Sales,Defective
TXN4397,ITEM1363,2024-06-23,Purchase,4,669,Branch-Seattle,Operations,
TXN4494,ITEM1370,2024-06-23,Return,8,288,Branch-LA,Sales,Defective
TXN4529,ITEM1374,2024-06-23,Purchase,9,1919,Remote-Stock,HR,
TXN4541,ITEM1375,2024-06-23,Disposal,5,295,Branch-LA,Operations,End of life
TXN4947,ITEM1408,2024-06-23,Return,6,186,Remote-Stock,IT,Defective
TXN5283,ITEM1436,2024-06-23,Transfer,5,1644,Branch-Seattle,Engineering,
TXN5508,ITEM1453,2024-06-23,Purchase,4,669,Branch-LA,Sales,
TXN5902,ITEM1485,2024-06-23,Transfer,9,398,Branch-NY,Engineering,
TXN7372,ITEM1612,2024-06-23,Disposal,4,57,Remote-Stock,HR,End of life
TXN7448,ITEM1619,2024-06-23,Disposal,1,329,HQ-Warehouse,Operations,End of life
TXN7972,ITEM1660,2024-06-23,Disposal,4,550,Branch-LA,Marketing,End of life
TXN366,ITEM1029,2024-06-24,Allocation,10,1061,Branch-Seattle,Marketing,
TXN507,ITEM1042,2024-06-24,Transfer,6,980,Remote-Stock,Engineering,
TXN714,ITEM1059,2024-06-24,Transfer,10,505,Branch-LA,Sales,
TXN953,ITEM1079,2024-06-24,Return,8,1794,Branch-LA,Sales,Defective
TXN1031,ITEM1086,2024-06-24,Disposal,9,546,HQ-Warehouse,HR,End of life
TXN1057,ITEM1089,2024-06-24,Purchase,8,1713,Branch-Seattle,HR,
TXN1129,ITEM1093,2024-06-24,Disposal,10,2003,Branch-Seattle,Sales,End of life
TXN1142,ITEM1094,2024-06-24,Purchase,3,2023,Remote-Stock,Finance,
TXN1170,ITEM1095,2024-06-24,Purchase,7,1772,Branch-LA,Engineering,
TXN1634,ITEM1135,2024-06-24,Allocation,8,161,Remote-Stock,Marketing,
TXN1746,ITEM1144,2024-06-24,Purchase,7,1524,Branch-NY,Sales,
TXN1906,ITEM1157,2024-06-24,Return,1,1441,Branch-NY,IT,Defective
TXN2036,ITEM1168,2024-06-24,Return,1,1885,Branch-Chicago,Operations,Defective
TXN2460,ITEM1204,2024-06-24,Allocation,5,1942,Branch-LA,HR,
TXN2530,ITEM1210,2024-06-24,Transfer,5,466,HQ-Warehouse,Operations,
TXN2973,ITEM1244,2024-06-24,Transfer,10,644,Remote-Stock,IT,
TXN3119,ITEM1256,2024-06-24,Allocation,1,443,Branch-NY,IT,
TXN3808,ITEM1315,2024-06-24,Return,8,1764,Remote-Stock,IT,Defective
TXN4127,ITEM1341,2024-06-24,Purchase,6,642,Remote-Stock,IT,
TXN4761,ITEM1394,2024-06-24,Purchase,7,116,Branch-NY,Sales,
TXN4898,ITEM1404,2024-06-24,Return,4,1350,Remote-Stock,Sales,Defective
TXN5189,ITEM1427,2024-06-24,Disposal,4,1017,Branch-NY,IT,End of life
TXN5356,ITEM1442,2024-06-24,Disposal,10,1202,Branch-LA,IT,End of life
TXN5538,ITEM1456,2024-06-24,Transfer,4,1253,Branch-NY,IT,
TXN6619,ITEM1548,2024-06-24,Transfer,6,327,HQ-Warehouse,Sales,
TXN6665,ITEM1551,2024-06-24,Disposal,9,186,Branch-Chicago,Operations,End of life
TXN50,ITEM1005,2024-06-25,Allocation,1,141,Branch-LA,HR,
TXN288,ITEM1024,2024-06-25,Return,5,1644,Branch-NY,Operations,Defective
TXN436,ITEM1037,2024-06-25,Purchase,2,835,HQ-Warehouse,IT,
TXN927,ITEM1077,2024-06-25,Allocation,1,1506,Remote-Stock,Sales,
TXN1698,ITEM1141,2024-06-25,Purchase,10,705,Remote-Stock,Engineering,
TXN1949,ITEM1161,2024-06-25,Disposal,7,1931,HQ-Warehouse,Finance,End of life
TXN2263,ITEM1189,2024-06-25,Return,4,1168,Branch-NY,Finance,Defective
TXN3897,ITEM1322,2024-06-25,Disposal,10,634,HQ-Warehouse,Marketing,End of life
TXN4057,ITEM1336,2024-06-25,Purchase,9,471,Branch-NY,HR,
TXN5150,ITEM1423,2024-06-25,Disposal,2,564,Branch-NY,Finance,End of life
TXN5540,ITEM1456,2024-06-25,Transfer,5,1264,Branch-NY,IT,
TXN5973,ITEM1492,2024-06-25,Purchase,5,63,Branch-Chicago,Sales,
TXN6002,ITEM1494,2024-06-25,Transfer,7,999,Branch-LA,Sales,
TXN6102,ITEM1504,2024-06-25,Allocation,6,717,Branch-Chicago,Finance,
TXN6232,ITEM1514,2024-06-25,Allocation,5,1844,Branch-Chicago,Operations,
TXN6272,ITEM1517,2024-06-25,Return,8,369,Branch-Seattle,HR,Defective
TXN6786,ITEM1562,2024-06-25,Disposal,4,1905,Branch-Chicago,HR,End of life
TXN7108,ITEM1588,2024-06-25,Allocation,5,1461,Branch-LA,Finance,
TXN7204,ITEM1598,2024-06-25,Disposal,7,1520,HQ-Warehouse,Finance,End of life
TXN140,ITEM1011,2024-06-26,Allocation,4,1290,Branch-LA,IT,
TXN253,ITEM1021,2024-06-26,Return,3,1592,Branch-Seattle,Marketing,Defective
TXN486,ITEM1040,2024-06-26,Return,3,760,Branch-Chicago,IT,Defective
TXN571,ITEM1048,2024-06-26,Allocation,9,873,Branch-LA,Marketing,
TXN579,ITEM1049,2024-06-26,Disposal,7,310,Branch-Chicago,Operations,End of life
TXN992,ITEM1081,2024-06-26,Purchase,7,417,Branch-Chicago,IT,
TXN1180,ITEM1096,2024-06-26,Return,5,559,HQ-Warehouse,Sales,Defective
TXN1184,ITEM1096,2024-06-26,Purchase,9,574,HQ-Warehouse,Sales,
TXN2139,ITEM1178,2024-06-26,Purchase,8,1903,Remote-Stock,Engineering,
TXN2324,ITEM1194,2024-06-26,Transfer,6,565,HQ-Warehouse,Engineering,
TXN2764,ITEM1228,2024-06-26,Allocation,1,395,Remote-Stock,Engineering,
TXN2856,ITEM1235,2024-06-26,Disposal,6,507,Branch-Chicago,IT,End of life
TXN2859,ITEM1235,2024-06-26,Disposal,7,544,Branch-Chicago,IT,End of life
TXN2884,ITEM1237,2024-06-26,Transfer,6,658,Branch-Seattle,HR,
TXN3109,ITEM1255,2024-06-26,Purchase,10,511,Branch-Seattle,Operations,
TXN3403,ITEM1279,2024-06-26,Allocation,2,1801,Branch-Seattle,Operations,
TXN3467,ITEM1283,2024-06-26,Purchase,7,983,HQ-Warehouse,Finance,
TXN3916,ITEM1324,2024-06-26,Return,4,433,Branch-Seattle,IT,Defective
TXN4055,ITEM1336,2024-06-26,Purchase,10,479,Branch-NY,HR,
TXN4473,ITEM1369,2024-06-26,Disposal,4,1054,Branch-Chicago,HR,End of life
TXN4585,ITEM1381,2024-06-26,Purchase,2,614,HQ-Warehouse,HR,
TXN4899,ITEM1404,2024-06-26,Return,1,1331,Remote-Stock,Sales,Defective
TXN5129,ITEM1422,2024-06-26,Disposal,1,1380,Remote-Stock,Engineering,End of life
TXN5533,ITEM1455,2024-06-26,Transfer,2,518,Branch-Seattle,Operations,
TXN5639,ITEM1465,2024-06-26,Allocation,9,1118,Remote-Stock,HR,
TXN6060,ITEM1501,2024-06-26,Disposal,10,1901,Branch-Seattle,Marketing,End of life
TXN6283,ITEM1518,2024-06-26,Transfer,2,1646,Branch-Chicago,Sales,
TXN6574,ITEM1543,2024-06-26,Transfer,8,1319,Branch-LA,HR,
TXN7327,ITEM1609,2024-06-26,Transfer,1,1660,Branch-Chicago,HR,
TXN7568,ITEM1630,2024-06-26,Transfer,6,412,Branch-Chicago,Operations,
TXN7704,ITEM1640,2024-06-26,Transfer,9,222,HQ-Warehouse,Marketing,
TXN890,ITEM1074,2024-06-27,Disposal,7,326,Branch-NY,Engineering,End of life
TXN1118,ITEM1092,2024-06-27,Purchase,5,287,Remote-Stock,Finance,
TXN1580,ITEM1130,2024-06-27,Transfer,4,759,Branch-NY,HR,
TXN2389,ITEM1199,2024-06-27,Return,5,1157,Branch-Chicago,Finance,Defective
TXN2566,ITEM1212,2024-06-27,Disposal,4,209,Branch-NY,Engineering,End of life
TXN2614,ITEM1216,2024-06-27,Return,2,1093,HQ-Warehouse,IT,Defective
TXN3449,ITEM1282,2024-06-27,Return,6,794,Remote-Stock,Engineering,Defective
TXN3827,ITEM1317,2024-06-27,Return,3,823,Branch-Seattle,Finance,Defective
TXN4693,ITEM1390,2024-06-27,Purchase,10,575,Branch-LA,Marketing,
TXN5724,ITEM1471,2024-06-27,Disposal,7,992,HQ-Warehouse,Operations,End of life
TXN5733,ITEM1472,2024-06-27,Purchase,3,1810,Branch-NY,Marketing,
TXN5912,ITEM1487,2024-06-27,Transfer,6,944,Branch-Chicago,HR,
TXN6191,ITEM1511,2024-06-27,Transfer,10,234,Branch-LA,Operations,
TXN6889,ITEM1569,2024-06-27,Return,5,1486,Remote-Stock,Engineering,Defective
TXN7047,ITEM1582,2024-06-27,Purchase,6,808,Branch-Seattle,Sales,
TXN8113,ITEM1672,2024-06-27,Return,3,1191,Remote-Stock,Engineering,Defective
TXN8219,ITEM1682,2024-06-27,Return,1,358,Branch-Chicago,Engineering,Defective
TXN98,ITEM1008,2024-06-28,Transfer,10,1908,Branch-Chicago,Marketing,
TXN107,ITEM1009,2024-06-28,Return,9,803,Branch-NY,HR,Defective
TXN872,ITEM1072,2024-06-28,Allocation,10,466,Branch-Chicago,Marketing,
TXN896,ITEM1075,2024-06-28,Allocation,10,472,Remote-Stock,IT,
TXN1385,ITEM1113,2024-06-28,Purchase,9,283,Branch-Chicago,IT,
TXN2314,ITEM1194,2024-06-28,Disposal,5,558,HQ-Warehouse,Engineering,End of life
TXN2563,ITEM1212,2024-06-28,Disposal,2,255,Branch-NY,Engineering,End of life
TXN2635,ITEM1217,2024-06-28,Allocation,2,421,Branch-Chicago,HR,
TXN2721,ITEM1224,2024-06-28,Return,6,387,HQ-Warehouse,Sales,Defective
TXN3044,ITEM1249,2024-06-28,Transfer,10,159,Branch-NY,Operations,
TXN3656,ITEM1299,2024-06-28,Return,1,270,Branch-Chicago,IT,Defective
TXN3754,ITEM1310,2024-06-28,Disposal,3,598,Remote-Stock,HR,End of life
TXN3854,ITEM1319,2024-06-28,Transfer,8,1296,Branch-LA,Operations,
TXN3866,ITEM1320,2024-06-28,Disposal,9,310,Remote-Stock,Operations,End of life
TXN4032,ITEM1334,2024-06-28,Allocation,9,333,Branch-Chicago,HR,
TXN4066,ITEM1337,2024-06-28,Disposal,1,1075,Branch-LA,Sales,End of life
TXN4235,ITEM1350,2024-06-28,Allocation,10,598,HQ-Warehouse,Operations,
TXN4703,ITEM1391,2024-06-28,Transfer,2,1262,Branch-Seattle,Engineering,
TXN4975,ITEM1410,2024-06-28,Purchase,2,488,Remote-Stock,Sales,
TXN5205,ITEM1428,2024-06-28,Transfer,2,1269,HQ-Warehouse,Engineering,
TXN5740,ITEM1472,2024-06-28,Return,9,1856,Branch-NY,Marketing,Defective
TXN5903,ITEM1486,2024-06-28,Purchase,8,954,Branch-NY,HR,
TXN6157,ITEM1508,2024-06-28,Return,10,601,HQ-Warehouse,IT,Defective
TXN6234,ITEM1514,2024-06-28,Transfer,5,1845,Branch-Chicago,Operations,
TXN6564,ITEM1543,2024-06-28,Allocation,3,1347,Branch-LA,HR,
TXN6578,ITEM1544,2024-06-28,Purchase,3,650,Branch-Seattle,Operations,
TXN6641,ITEM1550,2024-06-28,Return,6,483,Branch-Seattle,Finance,Defective
TXN6927,ITEM1573,2024-06-28,Disposal,5,1273,Branch-LA,Sales,End of life
TXN7756,ITEM1644,2024-06-28,Disposal,5,889,Branch-Seattle,Operations,End of life
TXN8036,ITEM1665,2024-06-28,Allocation,1,794,Branch-Seattle,Marketing,
TXN93,ITEM1008,2024-06-29,Disposal,10,1993,Branch-Chicago,Marketing,End of life
TXN297,ITEM1025,2024-06-29,Transfer,2,642,HQ-Warehouse,HR,
TXN538,ITEM1044,2024-06-29,Allocation,10,1385,Branch-Chicago,Operations,
TXN620,ITEM1052,2024-06-29,Allocation,1,2068,Branch-Chicago,Operations,
TXN1905,ITEM1157,2024-06-29,Transfer,4,1430,Branch-NY,IT,
TXN1956,ITEM1162,2024-06-29,Return,4,203,HQ-Warehouse,HR,Defective
TXN2241,ITEM1188,2024-06-29,Allocation,7,842,HQ-Warehouse,Engineering,
TXN2277,ITEM1190,2024-06-29,Purchase,2,1205,Branch-Seattle,Operations,
TXN2611,ITEM1216,2024-06-29,Purchase,10,1142,HQ-Warehouse,IT,
TXN2765,ITEM1228,2024-06-29,Return,2,436,Remote-Stock,Engineering,Defective
TXN3473,ITEM1283,2024-06-29,Disposal,6,963,HQ-Warehouse,Finance,End of life
TXN3712,ITEM1306,2024-06-29,Disposal,3,1444,Branch-LA,Marketing,End of life
TXN4602,ITEM1382,2024-06-29,Transfer,1,1598,HQ-Warehouse,IT,
TXN4873,ITEM1402,2024-06-29,Transfer,3,1786,Branch-Chicago,IT,
TXN4921,ITEM1406,2024-06-29,Allocation,1,858,Branch-LA,Sales,
TXN5210,ITEM1428,2024-06-29,Transfer,1,1305,HQ-Warehouse,Engineering,
TXN5633,ITEM1464,2024-06-29,Purchase,10,1993,Branch-NY,Marketing,
TXN5687,ITEM1469,2024-06-29,Purchase,2,1853,HQ-Warehouse,Engineering,
TXN5800,ITEM1477,2024-06-29,Transfer,9,326,Branch-Seattle,Marketing,
TXN6911,ITEM1571,2024-06-29,Disposal,3,1078,HQ-Warehouse,HR,End of life
TXN6934,ITEM1574,2024-06-29,Return,4,613,HQ-Warehouse,IT,Defective
TXN7825,ITEM1649,2024-06-29,Disposal,7,1032,Branch-Chicago,Finance,End of life
TXN8177,ITEM1677,2024-06-29,Return,4,244,Branch-Seattle,Finance,Defective
TXN8225,ITEM1682,2024-06-29,Return,2,367,Branch-Chicago,Engineering,Defective
TXN104,ITEM1009,2024-06-30,Transfer,2,784,Branch-NY,HR,
TXN686,ITEM1057,2024-06-30,Disposal,6,510,Branch-NY,HR,End of life
TXN1004,ITEM1083,2024-06-30,Return,5,2040,Remote-Stock,Operations,Defective
TXN1174,ITEM1096,2024-06-30,Disposal,6,554,HQ-Warehouse,Sales,End of life
TXN1692,ITEM1140,2024-06-30,Return,4,1878,Branch-Chicago,IT,Defective
TXN1955,ITEM1162,2024-06-30,Purchase,3,276,HQ-Warehouse,HR,
TXN3544,ITEM1291,2024-06-30,Disposal,1,1356,Branch-NY,Marketing,End of life
TXN3933,ITEM1325,2024-06-30,Disposal,5,292,Branch-LA,Sales,End of life
TXN4240,ITEM1351,2024-06-30,Transfer,7,1379,Branch-Chicago,Finance,
TXN4331,ITEM1358,2024-06-30,Transfer,1,1019,Branch-Seattle,Finance,
TXN4696,ITEM1390,2024-06-30,Return,8,495,Branch-LA,Marketing,Defective
TXN4700,ITEM1390,2024-06-30,Return,5,497,Branch-LA,Marketing,Defective
TXN5132,ITEM1422,2024-06-30,Transfer,9,1451,Remote-Stock,Engineering,
TXN5256,ITEM1434,2024-06-30,Return,8,1582,Branch-NY,Finance,Defective
TXN5385,ITEM1444,2024-06-30,Transfer,6,1466,Branch-LA,Operations,
TXN5681,ITEM1469,2024-06-30,Allocation,9,1870,HQ-Warehouse,Engineering,
TXN5979,ITEM1493,2024-06-30,Disposal,10,1109,Branch-LA,Operations,End of life
TXN6132,ITEM1506,2024-06-30,Purchase,5,362,Branch-Seattle,HR,
TXN6613,ITEM1547,2024-06-30,Disposal,7,201,HQ-Warehouse,Sales,End of life
TXN6825,ITEM1564,2024-06-30,Return,1,476,HQ-Warehouse,Finance,Defective
TXN7118,ITEM1589,2024-06-30,Allocation,4,625,Branch-Seattle,Engineering,
TXN7929,ITEM1656,2024-06-30,Disposal,8,311,Branch-Seattle,HR,End of life
TXN8141,ITEM1674,2024-06-30,Return,5,560,Branch-LA,Sales,Defective
TXN243,ITEM1020,2024-07-01,Purchase,3,552,Branch-Seattle,Sales,
TXN384,ITEM1031,2024-07-01,Purchase,3,557,Branch-NY,Sales,
TXN580,ITEM1049,2024-07-01,Disposal,4,342,Branch-Chicago,Operations,End of life
TXN591,ITEM1050,2024-07-01,Purchase,3,1602,Branch-Seattle,HR,
TXN727,ITEM1061,2024-07-01,Transfer,3,1333,Branch-LA,Engineering,
TXN752,ITEM1063,2024-07-01,Disposal,1,647,Branch-LA,Engineering,End of life
TXN1240,ITEM1102,2024-07-01,Purchase,2,1449,Branch-Seattle,Sales,
TXN1244,ITEM1102,2024-07-01,Purchase,8,1377,Branch-Seattle,Sales,
TXN1268,ITEM1104,2024-07-01,Purchase,7,875,Branch-NY,Engineering,
TXN1769,ITEM1146,2024-07-01,Transfer,6,183,Branch-LA,Operations,
TXN2178,ITEM1182,2024-07-01,Allocation,5,2064,Branch-Seattle,Marketing,
TXN2246,ITEM1188,2024-07-01,Purchase,3,874,HQ-Warehouse,Engineering,
TXN2295,ITEM1191,2024-07-01,Disposal,6,861,Branch-Seattle,IT,End of life
TXN2906,ITEM1240,2024-07-01,Purchase,10,1049,Branch-Chicago,Engineering,
TXN2926,ITEM1241,2024-07-01,Purchase,7,291,Branch-Chicago,HR,
TXN3001,ITEM1246,2024-07-01,Allocation,10,977,Branch-LA,HR,
TXN3039,ITEM1249,2024-07-01,Return,7,131,Branch-NY,Operations,Defective
TXN3215,ITEM1264,2024-07-01,Transfer,3,1273,Remote-Stock,HR,
TXN3410,ITEM1280,2024-07-01,Transfer,4,1435,Branch-NY,Operations,
TXN3645,ITEM1299,2024-07-01,Transfer,9,318,Branch-Chicago,IT,
TXN3742,ITEM1309,2024-07-01,Allocation,3,427,Branch-LA,Finance,
TXN3966,ITEM1328,2024-07-01,Purchase,2,768,Branch-LA,HR,
TXN4323,ITEM1357,2024-07-01,Disposal,5,260,Remote-Stock,Marketing,End of life
TXN5011,ITEM1413,2024-07-01,Transfer,3,910,Remote-Stock,IT,
TXN5203,ITEM1428,2024-07-01,Return,1,1275,HQ-Warehouse,Engineering,Defective
TXN5345,ITEM1442,2024-07-01,Allocation,5,1221,Branch-LA,IT,
TXN5632,ITEM1464,2024-07-01,Allocation,7,2002,Branch-NY,Marketing,
TXN5768,ITEM1474,2024-07-01,Return,7,731,Branch-Chicago,Sales,Defective
TXN6324,ITEM1520,2024-07-01,Purchase,7,881,Branch-NY,Operations,
TXN6504,ITEM1538,2024-07-01,Transfer,7,1185,Branch-LA,Marketing,
TXN6847,ITEM1565,2024-07-01,Disposal,5,1437,Branch-Chicago,Engineering,End of life
TXN7978,ITEM1660,2024-07-01,Disposal,8,529,Branch-LA,Marketing,End of life
TXN57,ITEM1005,2024-07-02,Disposal,10,153,Branch-LA,HR,End of life
TXN315,ITEM1026,2024-07-02,Allocation,7,1767,Remote-Stock,Marketing,
TXN616,ITEM1052,2024-07-02,Purchase,9,2095,Branch-Chicago,Operations,
TXN1227,ITEM1101,2024-07-02,Transfer,9,164,Remote-Stock,HR,
TXN1677,ITEM1139,2024-07-02,Disposal,3,1494,Branch-LA,Operations,End of life
TXN1731,ITEM1143,2024-07-02,Transfer,4,1631,HQ-Warehouse,HR,
TXN2368,ITEM1197,2024-07-02,Return,5,1693,Branch-Seattle,Sales,Defective
TXN2398,ITEM1200,2024-07-02,Disposal,3,808,Branch-Chicago,Operations,End of life
TXN3323,ITEM1272,2024-07-02,Return,1,725,Branch-NY,Sales,Defective
TXN4613,ITEM1383,2024-07-02,Return,6,1960,Branch-Chicago,Finance,Defective
TXN4686,ITEM1389,2024-07-02,Allocation,3,75,Remote-Stock,Marketing,
TXN5619,ITEM1463,2024-07-02,Allocation,5,397,Branch-Chicago,HR,
TXN5962,ITEM1491,2024-07-02,Disposal,2,1499,HQ-Warehouse,Engineering,End of life
TXN6181,ITEM1510,2024-07-02,Allocation,3,1605,HQ-Warehouse,Sales,
TXN6360,ITEM1523,2024-07-02,Return,1,596,Branch-LA,Engineering,Defective
TXN6560,ITEM1542,2024-07-02,Transfer,5,699,Branch-Chicago,Marketing,
TXN6836,ITEM1565,2024-07-02,Allocation,2,1386,Branch-Chicago,Engineering,
TXN7290,ITEM1606,2024-07-02,Return,10,1544,Branch-LA,Operations,Defective
TXN7480,ITEM1622,2024-07-02,Disposal,9,1361,Branch-LA,Marketing,End of life
TXN7553,ITEM1628,2024-07-02,Transfer,3,1590,Remote-Stock,Engineering,
TXN8200,ITEM1679,2024-07-02,Purchase,6,1155,Remote-Stock,Marketing,
TXN133,ITEM1011,2024-07-03,Transfer,6,1312,Branch-LA,IT,
TXN470,ITEM1039,2024-07-03,Return,3,1097,Branch-Seattle,Operations,Defective
TXN1397,ITEM1114,2024-07-03,Return,9,1645,Remote-Stock,Engineering,Defective
TXN1406,ITEM1115,2024-07-03,Allocation,7,1617,Branch-Chicago,Marketing,
TXN1710,ITEM1142,2024-07-03,Disposal,4,940,Branch-Seattle,IT,End of life
TXN1718,ITEM1142,2024-07-03,Return,8,928,Branch-Seattle,IT,Defective
TXN1783,ITEM1147,2024-07-03,Return,8,1906,HQ-Warehouse,HR,Defective
TXN1962,ITEM1163,2024-07-03,Disposal,7,896,Branch-Seattle,Finance,End of life
TXN1984,ITEM1164,2024-07-03,Allocation,1,2015,Branch-Chicago,IT,
TXN2323,ITEM1194,2024-07-03,Return,2,576,HQ-Warehouse,Engineering,Defective
TXN2345,ITEM1195,2024-07-03,Transfer,8,753,HQ-Warehouse,Engineering,
TXN2545,ITEM1211,2024-07-03,Disposal,4,1881,Branch-LA,Finance,End of life
TXN2568,ITEM1212,2024-07-03,Purchase,5,246,Branch-NY,Engineering,
TXN2640,ITEM1218,2024-07-03,Purchase,10,1431,Branch-NY,HR,
TXN2819,ITEM1232,2024-07-03,Purchase,9,1425,Branch-Seattle,Finance,
TXN3225,ITEM1265,2024-07-03,Purchase,8,1098,HQ-Warehouse,IT,
TXN3231,ITEM1266,2024-07-03,Return,8,1355,Branch-NY,Marketing,Defective
TXN4821,ITEM1399,2024-07-03,Transfer,1,644,Branch-LA,Marketing,
TXN5017,ITEM1413,2024-07-03,Disposal,9,985,Remote-Stock,IT,End of life
